2024-10-08 22:00:23,507 - ==> Logging on master GPU: 0
2024-10-08 22:00:23,507 - ==> Running Trainer: CLSTrainer
2024-10-08 22:00:23,507 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-08 22:00:23,507 - ==> Building model
2024-10-08 22:00:24,930 - ==> Creating optimizer
2024-10-08 22:00:24,935 - ==> Native DDP
2024-10-08 22:00:25,194 - ==> Loading dataset: ImageFolderLMDB
2024-10-08 22:00:25,259 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-09 03:17:30,480 - Train: 40.37% [151500/375300]  [121.1/300.0] [batch_t 0.117 (0.120)] [data_t 0.004] [optim_t 0.113] [lr 0.001958] [CE 3.699 (3.983)] [KD 0.000 (0.000)]
2024-10-09 03:17:36,505 - Train: 40.38% [151550/375300]  [121.1/300.0] [batch_t 0.116 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001957] [CE 4.011 (4.007)] [KD 0.000 (0.000)]
2024-10-09 03:17:42,548 - Train: 40.39% [151600/375300]  [121.2/300.0] [batch_t 0.117 (0.121)] [data_t 0.004] [optim_t 0.113] [lr 0.001956] [CE 3.737 (3.957)] [KD 0.000 (0.000)]
2024-10-09 03:17:48,779 - Train: 40.41% [151650/375300]  [121.2/300.0] [batch_t 0.113 (0.125)] [data_t 0.004] [optim_t 0.109] [lr 0.001956] [CE 4.277 (3.955)] [KD 0.000 (0.000)]
2024-10-09 03:17:54,951 - Train: 40.42% [151700/375300]  [121.3/300.0] [batch_t 0.111 (0.123)] [data_t 0.004] [optim_t 0.107] [lr 0.001955] [CE 3.659 (3.952)] [KD 0.000 (0.000)]
2024-10-09 03:18:01,181 - Train: 40.43% [151750/375300]  [121.3/300.0] [batch_t 0.112 (0.124)] [data_t 0.005] [optim_t 0.107] [lr 0.001955] [CE 4.173 (3.987)] [KD 0.000 (0.000)]
2024-10-09 03:18:07,042 - Train: 40.45% [151800/375300]  [121.3/300.0] [batch_t 0.112 (0.117)] [data_t 0.004] [optim_t 0.108] [lr 0.001954] [CE 4.290 (3.949)] [KD 0.000 (0.000)]
2024-10-09 03:18:12,983 - Train: 40.46% [151850/375300]  [121.4/300.0] [batch_t 0.115 (0.119)] [data_t 0.004] [optim_t 0.110] [lr 0.001953] [CE 3.991 (3.996)] [KD 0.000 (0.000)]
2024-10-09 03:18:19,065 - Train: 40.47% [151900/375300]  [121.4/300.0] [batch_t 0.124 (0.122)] [data_t 0.004] [optim_t 0.119] [lr 0.001953] [CE 3.971 (4.002)] [KD 0.000 (0.000)]
2024-10-09 03:18:25,289 - Train: 40.49% [151950/375300]  [121.5/300.0] [batch_t 0.111 (0.124)] [data_t 0.005] [optim_t 0.106] [lr 0.001952] [CE 3.891 (3.984)] [KD 0.000 (0.000)]
2024-10-09 03:18:31,347 - Train: 40.50% [152000/375300]  [121.5/300.0] [batch_t 0.112 (0.121)] [data_t 0.004] [optim_t 0.108] [lr 0.001952] [CE 3.931 (4.010)] [KD 0.000 (0.000)]
2024-10-09 03:18:37,071 - Train: 40.51% [152050/375300]  [121.5/300.0] [batch_t 0.115 (0.114)] [data_t 0.004] [optim_t 0.111] [lr 0.001951] [CE 4.314 (3.991)] [KD 0.000 (0.000)]
2024-10-09 03:18:43,196 - Train: 40.53% [152100/375300]  [121.6/300.0] [batch_t 0.108 (0.122)] [data_t 0.004] [optim_t 0.103] [lr 0.001950] [CE 3.911 (3.933)] [KD 0.000 (0.000)]
2024-10-09 03:18:49,427 - Train: 40.54% [152150/375300]  [121.6/300.0] [batch_t 0.116 (0.124)] [data_t 0.004] [optim_t 0.112] [lr 0.001950] [CE 3.726 (3.963)] [KD 0.000 (0.000)]
2024-10-09 03:18:55,711 - Train: 40.55% [152200/375300]  [121.7/300.0] [batch_t 0.131 (0.126)] [data_t 0.004] [optim_t 0.127] [lr 0.001949] [CE 4.188 (3.948)] [KD 0.000 (0.000)]
2024-10-09 03:19:01,982 - Train: 40.57% [152250/375300]  [121.7/300.0] [batch_t 0.113 (0.125)] [data_t 0.004] [optim_t 0.108] [lr 0.001949] [CE 4.167 (3.938)] [KD 0.000 (0.000)]
2024-10-09 03:19:07,983 - Train: 40.58% [152300/375300]  [121.7/300.0] [batch_t 0.125 (0.120)] [data_t 0.004] [optim_t 0.121] [lr 0.001948] [CE 4.121 (3.908)] [KD 0.000 (0.000)]
2024-10-09 03:19:13,991 - Train: 40.59% [152350/375300]  [121.8/300.0] [batch_t 0.125 (0.120)] [data_t 0.004] [optim_t 0.120] [lr 0.001947] [CE 3.987 (3.954)] [KD 0.000 (0.000)]
2024-10-09 03:19:20,335 - Train: 40.61% [152400/375300]  [121.8/300.0] [batch_t 0.122 (0.127)] [data_t 0.004] [optim_t 0.118] [lr 0.001947] [CE 4.128 (3.967)] [KD 0.000 (0.000)]
2024-10-09 03:19:26,427 - Train: 40.62% [152450/375300]  [121.9/300.0] [batch_t 0.111 (0.122)] [data_t 0.004] [optim_t 0.107] [lr 0.001946] [CE 4.169 (4.033)] [KD 0.000 (0.000)]
2024-10-09 03:19:32,716 - Train: 40.63% [152500/375300]  [121.9/300.0] [batch_t 0.118 (0.126)] [data_t 0.004] [optim_t 0.114] [lr 0.001946] [CE 3.939 (4.005)] [KD 0.000 (0.000)]
2024-10-09 03:19:38,693 - Train: 40.65% [152550/375300]  [121.9/300.0] [batch_t 0.131 (0.119)] [data_t 0.004] [optim_t 0.127] [lr 0.001945] [CE 3.755 (3.978)] [KD 0.000 (0.000)]
2024-10-09 03:19:45,008 - Train: 40.66% [152600/375300]  [122.0/300.0] [batch_t 0.121 (0.126)] [data_t 0.004] [optim_t 0.117] [lr 0.001944] [CE 3.779 (3.966)] [KD 0.000 (0.000)]
2024-10-09 03:19:47,390 - ==> Total time: 5:19:25	 Eta: 7:46:02 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:19:53,257 - Train: 40.67% [152650/375300]  [122.0/300.0] [batch_t 0.119 (0.159)] [data_t 0.004] [optim_t 0.114] [lr 0.001944] [CE 4.190 (3.951)] [KD 0.000 (0.000)]
2024-10-09 03:19:59,374 - Train: 40.69% [152700/375300]  [122.1/300.0] [batch_t 0.118 (0.122)] [data_t 0.004] [optim_t 0.114] [lr 0.001943] [CE 3.959 (3.913)] [KD 0.000 (0.000)]
2024-10-09 03:20:05,619 - Train: 40.70% [152750/375300]  [122.1/300.0] [batch_t 0.114 (0.125)] [data_t 0.004] [optim_t 0.110] [lr 0.001943] [CE 4.359 (3.930)] [KD 0.000 (0.000)]
2024-10-09 03:20:11,769 - Train: 40.71% [152800/375300]  [122.1/300.0] [batch_t 0.111 (0.123)] [data_t 0.004] [optim_t 0.107] [lr 0.001942] [CE 3.890 (3.993)] [KD 0.000 (0.000)]
2024-10-09 03:20:18,116 - Train: 40.73% [152850/375300]  [122.2/300.0] [batch_t 0.125 (0.127)] [data_t 0.004] [optim_t 0.121] [lr 0.001942] [CE 4.236 (4.007)] [KD 0.000 (0.000)]
2024-10-09 03:20:24,488 - Train: 40.74% [152900/375300]  [122.2/300.0] [batch_t 0.245 (0.127)] [data_t 0.004] [optim_t 0.240] [lr 0.001941] [CE 3.549 (3.976)] [KD 0.000 (0.000)]
2024-10-09 03:20:30,616 - Train: 40.75% [152950/375300]  [122.3/300.0] [batch_t 0.111 (0.122)] [data_t 0.004] [optim_t 0.107] [lr 0.001940] [CE 3.842 (3.929)] [KD 0.000 (0.000)]
2024-10-09 03:20:36,775 - Train: 40.77% [153000/375300]  [122.3/300.0] [batch_t 0.123 (0.123)] [data_t 0.004] [optim_t 0.119] [lr 0.001940] [CE 3.743 (3.987)] [KD 0.000 (0.000)]
2024-10-09 03:20:42,824 - Train: 40.78% [153050/375300]  [122.3/300.0] [batch_t 0.107 (0.121)] [data_t 0.004] [optim_t 0.103] [lr 0.001939] [CE 3.942 (3.973)] [KD 0.000 (0.000)]
2024-10-09 03:20:48,836 - Train: 40.79% [153100/375300]  [122.4/300.0] [batch_t 0.116 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001939] [CE 4.221 (3.952)] [KD 0.000 (0.000)]
2024-10-09 03:20:54,840 - Train: 40.81% [153150/375300]  [122.4/300.0] [batch_t 0.116 (0.120)] [data_t 0.005] [optim_t 0.112] [lr 0.001938] [CE 4.369 (3.913)] [KD 0.000 (0.000)]
2024-10-09 03:21:01,034 - Train: 40.82% [153200/375300]  [122.5/300.0] [batch_t 0.115 (0.124)] [data_t 0.004] [optim_t 0.111] [lr 0.001937] [CE 3.865 (4.005)] [KD 0.000 (0.000)]
2024-10-09 03:21:07,455 - Train: 40.83% [153250/375300]  [122.5/300.0] [batch_t 0.127 (0.128)] [data_t 0.004] [optim_t 0.123] [lr 0.001937] [CE 4.021 (3.997)] [KD 0.000 (0.000)]
2024-10-09 03:21:13,803 - Train: 40.85% [153300/375300]  [122.5/300.0] [batch_t 0.125 (0.127)] [data_t 0.004] [optim_t 0.121] [lr 0.001936] [CE 4.319 (3.996)] [KD 0.000 (0.000)]
2024-10-09 03:21:20,033 - Train: 40.86% [153350/375300]  [122.6/300.0] [batch_t 0.115 (0.124)] [data_t 0.004] [optim_t 0.111] [lr 0.001936] [CE 3.613 (3.981)] [KD 0.000 (0.000)]
2024-10-09 03:21:26,314 - Train: 40.87% [153400/375300]  [122.6/300.0] [batch_t 0.114 (0.126)] [data_t 0.004] [optim_t 0.110] [lr 0.001935] [CE 3.840 (4.005)] [KD 0.000 (0.000)]
2024-10-09 03:21:32,427 - Train: 40.89% [153450/375300]  [122.7/300.0] [batch_t 0.121 (0.122)] [data_t 0.004] [optim_t 0.117] [lr 0.001934] [CE 3.967 (3.980)] [KD 0.000 (0.000)]
2024-10-09 03:21:38,976 - Train: 40.90% [153500/375300]  [122.7/300.0] [batch_t 0.246 (0.131)] [data_t 0.004] [optim_t 0.242] [lr 0.001934] [CE 3.409 (3.964)] [KD 0.000 (0.000)]
2024-10-09 03:21:45,450 - Train: 40.91% [153550/375300]  [122.7/300.0] [batch_t 0.120 (0.129)] [data_t 0.004] [optim_t 0.116] [lr 0.001933] [CE 3.981 (3.925)] [KD 0.000 (0.000)]
2024-10-09 03:21:51,291 - Train: 40.93% [153600/375300]  [122.8/300.0] [batch_t 0.117 (0.117)] [data_t 0.004] [optim_t 0.113] [lr 0.001933] [CE 4.086 (3.950)] [KD 0.000 (0.000)]
2024-10-09 03:21:57,587 - Train: 40.94% [153650/375300]  [122.8/300.0] [batch_t 0.118 (0.126)] [data_t 0.004] [optim_t 0.114] [lr 0.001932] [CE 4.071 (3.998)] [KD 0.000 (0.000)]
2024-10-09 03:22:03,878 - Train: 40.95% [153700/375300]  [122.9/300.0] [batch_t 0.117 (0.126)] [data_t 0.004] [optim_t 0.113] [lr 0.001931] [CE 3.740 (3.973)] [KD 0.000 (0.000)]
2024-10-09 03:22:10,225 - Train: 40.97% [153750/375300]  [122.9/300.0] [batch_t 0.111 (0.127)] [data_t 0.004] [optim_t 0.106] [lr 0.001931] [CE 3.629 (3.911)] [KD 0.000 (0.000)]
2024-10-09 03:22:16,403 - Train: 40.98% [153800/375300]  [122.9/300.0] [batch_t 0.109 (0.123)] [data_t 0.004] [optim_t 0.105] [lr 0.001930] [CE 4.379 (3.991)] [KD 0.000 (0.000)]
2024-10-09 03:22:22,574 - Train: 40.99% [153850/375300]  [123.0/300.0] [batch_t 0.127 (0.123)] [data_t 0.004] [optim_t 0.122] [lr 0.001930] [CE 4.124 (3.955)] [KD 0.000 (0.000)]
2024-10-09 03:22:25,310 - ==> Total time: 5:22:03	 Eta: 7:43:26 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:22:30,868 - Train: 41.01% [153900/375300]  [123.0/300.0] [batch_t 0.117 (0.156)] [data_t 0.004] [optim_t 0.112] [lr 0.001929] [CE 3.959 (3.944)] [KD 0.000 (0.000)]
2024-10-09 03:22:36,967 - Train: 41.02% [153950/375300]  [123.1/300.0] [batch_t 0.119 (0.122)] [data_t 0.004] [optim_t 0.115] [lr 0.001928] [CE 4.107 (3.969)] [KD 0.000 (0.000)]
2024-10-09 03:22:42,850 - Train: 41.03% [154000/375300]  [123.1/300.0] [batch_t 0.115 (0.118)] [data_t 0.004] [optim_t 0.111] [lr 0.001928] [CE 4.047 (3.944)] [KD 0.000 (0.000)]
2024-10-09 03:22:49,113 - Train: 41.05% [154050/375300]  [123.1/300.0] [batch_t 0.119 (0.125)] [data_t 0.004] [optim_t 0.114] [lr 0.001927] [CE 4.025 (3.936)] [KD 0.000 (0.000)]
2024-10-09 03:22:55,242 - Train: 41.06% [154100/375300]  [123.2/300.0] [batch_t 0.118 (0.122)] [data_t 0.005] [optim_t 0.114] [lr 0.001927] [CE 3.346 (3.990)] [KD 0.000 (0.000)]
2024-10-09 03:23:01,469 - Train: 41.07% [154150/375300]  [123.2/300.0] [batch_t 0.116 (0.124)] [data_t 0.004] [optim_t 0.111] [lr 0.001926] [CE 3.958 (3.997)] [KD 0.000 (0.000)]
2024-10-09 03:23:07,789 - Train: 41.09% [154200/375300]  [123.3/300.0] [batch_t 0.122 (0.126)] [data_t 0.004] [optim_t 0.117] [lr 0.001925] [CE 3.988 (3.947)] [KD 0.000 (0.000)]
2024-10-09 03:23:14,275 - Train: 41.10% [154250/375300]  [123.3/300.0] [batch_t 0.121 (0.130)] [data_t 0.005] [optim_t 0.116] [lr 0.001925] [CE 4.192 (3.990)] [KD 0.000 (0.000)]
2024-10-09 03:23:20,625 - Train: 41.11% [154300/375300]  [123.3/300.0] [batch_t 0.122 (0.127)] [data_t 0.004] [optim_t 0.118] [lr 0.001924] [CE 3.827 (3.955)] [KD 0.000 (0.000)]
2024-10-09 03:23:27,050 - Train: 41.13% [154350/375300]  [123.4/300.0] [batch_t 0.131 (0.128)] [data_t 0.004] [optim_t 0.126] [lr 0.001924] [CE 4.135 (3.903)] [KD 0.000 (0.000)]
2024-10-09 03:23:33,633 - Train: 41.14% [154400/375300]  [123.4/300.0] [batch_t 0.130 (0.132)] [data_t 0.004] [optim_t 0.125] [lr 0.001923] [CE 4.311 (3.990)] [KD 0.000 (0.000)]
2024-10-09 03:23:39,874 - Train: 41.15% [154450/375300]  [123.5/300.0] [batch_t 0.111 (0.125)] [data_t 0.004] [optim_t 0.107] [lr 0.001922] [CE 4.214 (3.937)] [KD 0.000 (0.000)]
2024-10-09 03:23:46,267 - Train: 41.17% [154500/375300]  [123.5/300.0] [batch_t 0.273 (0.128)] [data_t 0.004] [optim_t 0.268] [lr 0.001922] [CE 3.896 (3.928)] [KD 0.000 (0.000)]
2024-10-09 03:23:52,545 - Train: 41.18% [154550/375300]  [123.5/300.0] [batch_t 0.122 (0.125)] [data_t 0.004] [optim_t 0.118] [lr 0.001921] [CE 4.209 (4.006)] [KD 0.000 (0.000)]
2024-10-09 03:23:59,026 - Train: 41.19% [154600/375300]  [123.6/300.0] [batch_t 0.110 (0.130)] [data_t 0.004] [optim_t 0.105] [lr 0.001921] [CE 3.843 (3.948)] [KD 0.000 (0.000)]
2024-10-09 03:24:05,191 - Train: 41.21% [154650/375300]  [123.6/300.0] [batch_t 0.117 (0.123)] [data_t 0.004] [optim_t 0.113] [lr 0.001920] [CE 4.179 (3.898)] [KD 0.000 (0.000)]
2024-10-09 03:24:11,246 - Train: 41.22% [154700/375300]  [123.7/300.0] [batch_t 0.122 (0.121)] [data_t 0.004] [optim_t 0.118] [lr 0.001919] [CE 3.961 (4.000)] [KD 0.000 (0.000)]
2024-10-09 03:24:17,643 - Train: 41.23% [154750/375300]  [123.7/300.0] [batch_t 0.109 (0.128)] [data_t 0.004] [optim_t 0.105] [lr 0.001919] [CE 4.004 (3.962)] [KD 0.000 (0.000)]
2024-10-09 03:24:23,827 - Train: 41.25% [154800/375300]  [123.7/300.0] [batch_t 0.118 (0.124)] [data_t 0.004] [optim_t 0.113] [lr 0.001918] [CE 4.094 (3.938)] [KD 0.000 (0.000)]
2024-10-09 03:24:29,591 - Train: 41.26% [154850/375300]  [123.8/300.0] [batch_t 0.122 (0.115)] [data_t 0.004] [optim_t 0.118] [lr 0.001918] [CE 3.842 (3.963)] [KD 0.000 (0.000)]
2024-10-09 03:24:36,244 - Train: 41.27% [154900/375300]  [123.8/300.0] [batch_t 0.128 (0.133)] [data_t 0.004] [optim_t 0.124] [lr 0.001917] [CE 3.724 (4.014)] [KD 0.000 (0.000)]
2024-10-09 03:24:42,236 - Train: 41.29% [154950/375300]  [123.9/300.0] [batch_t 0.116 (0.120)] [data_t 0.004] [optim_t 0.112] [lr 0.001916] [CE 3.819 (3.935)] [KD 0.000 (0.000)]
2024-10-09 03:24:48,413 - Train: 41.30% [155000/375300]  [123.9/300.0] [batch_t 0.110 (0.123)] [data_t 0.004] [optim_t 0.106] [lr 0.001916] [CE 4.267 (4.032)] [KD 0.000 (0.000)]
2024-10-09 03:24:54,269 - Train: 41.31% [155050/375300]  [123.9/300.0] [batch_t 0.115 (0.117)] [data_t 0.004] [optim_t 0.110] [lr 0.001915] [CE 4.046 (3.989)] [KD 0.000 (0.000)]
2024-10-09 03:25:00,492 - Train: 41.33% [155100/375300]  [124.0/300.0] [batch_t 0.115 (0.124)] [data_t 0.004] [optim_t 0.111] [lr 0.001915] [CE 3.848 (3.977)] [KD 0.000 (0.000)]
2024-10-09 03:25:03,297 - ==> Total time: 5:24:41	 Eta: 7:40:50 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:25:11,220 - Train: 41.34% [155150/375300]  [124.0/300.0] [batch_t 0.123 (0.144)] [data_t 0.004] [optim_t 0.119] [lr 0.001914] [CE 3.804 (3.931)] [KD 0.000 (0.000)]
2024-10-09 03:25:16,977 - Train: 41.35% [155200/375300]  [124.1/300.0] [batch_t 0.104 (0.115)] [data_t 0.004] [optim_t 0.100] [lr 0.001913] [CE 3.885 (3.941)] [KD 0.000 (0.000)]
2024-10-09 03:25:22,792 - Train: 41.37% [155250/375300]  [124.1/300.0] [batch_t 0.107 (0.116)] [data_t 0.004] [optim_t 0.103] [lr 0.001913] [CE 4.091 (3.920)] [KD 0.000 (0.000)]
2024-10-09 03:25:28,913 - Train: 41.38% [155300/375300]  [124.1/300.0] [batch_t 0.109 (0.122)] [data_t 0.004] [optim_t 0.104] [lr 0.001912] [CE 4.191 (3.952)] [KD 0.000 (0.000)]
2024-10-09 03:25:35,146 - Train: 41.39% [155350/375300]  [124.2/300.0] [batch_t 0.120 (0.125)] [data_t 0.004] [optim_t 0.115] [lr 0.001912] [CE 3.877 (3.951)] [KD 0.000 (0.000)]
2024-10-09 03:25:41,148 - Train: 41.41% [155400/375300]  [124.2/300.0] [batch_t 0.106 (0.120)] [data_t 0.004] [optim_t 0.102] [lr 0.001911] [CE 4.010 (3.929)] [KD 0.000 (0.000)]
2024-10-09 03:25:47,101 - Train: 41.42% [155450/375300]  [124.3/300.0] [batch_t 0.116 (0.119)] [data_t 0.004] [optim_t 0.112] [lr 0.001910] [CE 4.054 (3.965)] [KD 0.000 (0.000)]
2024-10-09 03:25:53,146 - Train: 41.43% [155500/375300]  [124.3/300.0] [batch_t 0.120 (0.121)] [data_t 0.004] [optim_t 0.116] [lr 0.001910] [CE 3.973 (3.952)] [KD 0.000 (0.000)]
2024-10-09 03:25:59,426 - Train: 41.45% [155550/375300]  [124.3/300.0] [batch_t 0.118 (0.126)] [data_t 0.004] [optim_t 0.114] [lr 0.001909] [CE 4.316 (3.930)] [KD 0.000 (0.000)]
2024-10-09 03:26:05,497 - Train: 41.46% [155600/375300]  [124.4/300.0] [batch_t 0.129 (0.121)] [data_t 0.004] [optim_t 0.125] [lr 0.001909] [CE 3.907 (3.988)] [KD 0.000 (0.000)]
2024-10-09 03:26:11,611 - Train: 41.47% [155650/375300]  [124.4/300.0] [batch_t 0.126 (0.122)] [data_t 0.004] [optim_t 0.122] [lr 0.001908] [CE 3.726 (3.973)] [KD 0.000 (0.000)]
2024-10-09 03:26:17,616 - Train: 41.49% [155700/375300]  [124.5/300.0] [batch_t 0.111 (0.120)] [data_t 0.004] [optim_t 0.107] [lr 0.001907] [CE 3.954 (3.930)] [KD 0.000 (0.000)]
2024-10-09 03:26:23,382 - Train: 41.50% [155750/375300]  [124.5/300.0] [batch_t 0.121 (0.115)] [data_t 0.004] [optim_t 0.117] [lr 0.001907] [CE 4.111 (3.926)] [KD 0.000 (0.000)]
2024-10-09 03:26:29,630 - Train: 41.51% [155800/375300]  [124.5/300.0] [batch_t 0.113 (0.125)] [data_t 0.004] [optim_t 0.109] [lr 0.001906] [CE 3.949 (3.975)] [KD 0.000 (0.000)]
2024-10-09 03:26:35,761 - Train: 41.53% [155850/375300]  [124.6/300.0] [batch_t 0.128 (0.123)] [data_t 0.004] [optim_t 0.124] [lr 0.001906] [CE 4.175 (3.937)] [KD 0.000 (0.000)]
2024-10-09 03:26:41,962 - Train: 41.54% [155900/375300]  [124.6/300.0] [batch_t 0.109 (0.124)] [data_t 0.004] [optim_t 0.105] [lr 0.001905] [CE 3.531 (3.870)] [KD 0.000 (0.000)]
2024-10-09 03:26:47,926 - Train: 41.55% [155950/375300]  [124.7/300.0] [batch_t 0.116 (0.119)] [data_t 0.004] [optim_t 0.112] [lr 0.001904] [CE 3.741 (3.976)] [KD 0.000 (0.000)]
2024-10-09 03:26:53,913 - Train: 41.57% [156000/375300]  [124.7/300.0] [batch_t 0.110 (0.120)] [data_t 0.004] [optim_t 0.106] [lr 0.001904] [CE 3.968 (3.944)] [KD 0.000 (0.000)]
2024-10-09 03:27:00,144 - Train: 41.58% [156050/375300]  [124.7/300.0] [batch_t 0.113 (0.125)] [data_t 0.004] [optim_t 0.109] [lr 0.001903] [CE 4.380 (3.999)] [KD 0.000 (0.000)]
2024-10-09 03:27:06,292 - Train: 41.59% [156100/375300]  [124.8/300.0] [batch_t 0.107 (0.123)] [data_t 0.005] [optim_t 0.103] [lr 0.001903] [CE 3.580 (3.962)] [KD 0.000 (0.000)]
2024-10-09 03:27:12,346 - Train: 41.61% [156150/375300]  [124.8/300.0] [batch_t 0.115 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.001902] [CE 3.933 (3.972)] [KD 0.000 (0.000)]
2024-10-09 03:27:18,347 - Train: 41.62% [156200/375300]  [124.9/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.001901] [CE 4.333 (3.965)] [KD 0.000 (0.000)]
2024-10-09 03:27:24,028 - Train: 41.63% [156250/375300]  [124.9/300.0] [batch_t 0.131 (0.114)] [data_t 0.004] [optim_t 0.127] [lr 0.001901] [CE 3.588 (3.966)] [KD 0.000 (0.000)]
2024-10-09 03:27:29,995 - Train: 41.65% [156300/375300]  [124.9/300.0] [batch_t 0.109 (0.119)] [data_t 0.004] [optim_t 0.104] [lr 0.001900] [CE 4.134 (3.954)] [KD 0.000 (0.000)]
2024-10-09 03:27:36,290 - Train: 41.66% [156350/375300]  [125.0/300.0] [batch_t 0.118 (0.126)] [data_t 0.004] [optim_t 0.114] [lr 0.001900] [CE 4.155 (3.983)] [KD 0.000 (0.000)]
2024-10-09 03:27:45,700 - Test (net): 100.00% [50/50] [batch_t 0.032 (0.127)] [top1_cnt  34326] [top5_cnt  44579] [top_all  50000]
2024-10-09 03:27:45,700 - net: 68.652 (89.158)
2024-10-09 03:27:52,341 - Test (net_E): 100.00% [50/50] [batch_t 0.026 (0.127)] [top1_cnt  37108] [top5_cnt  46035] [top_all  50000]
2024-10-09 03:27:52,342 - net_E: 74.216 (92.070)
2024-10-09 03:27:52,460 - Max [top1: 68.652 (epoch: 125)] [top1-ema: 74.216 (epoch: 125)]
2024-10-09 03:27:52,461 - ==> Total time: 5:27:30	 Eta: 7:38:30 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:27:59,742 - Train: 41.67% [156400/375300]  [125.0/300.0] [batch_t 0.109 (0.127)] [data_t 0.004] [optim_t 0.105] [lr 0.001899] [CE 3.844 (3.985)] [KD 0.000 (0.000)]
2024-10-09 03:28:05,606 - Train: 41.69% [156450/375300]  [125.1/300.0] [batch_t 0.110 (0.117)] [data_t 0.004] [optim_t 0.106] [lr 0.001898] [CE 3.976 (3.923)] [KD 0.000 (0.000)]
2024-10-09 03:28:11,415 - Train: 41.70% [156500/375300]  [125.1/300.0] [batch_t 0.120 (0.116)] [data_t 0.004] [optim_t 0.116] [lr 0.001898] [CE 3.802 (3.977)] [KD 0.000 (0.000)]
2024-10-09 03:28:17,327 - Train: 41.71% [156550/375300]  [125.1/300.0] [batch_t 0.108 (0.118)] [data_t 0.004] [optim_t 0.104] [lr 0.001897] [CE 4.049 (3.959)] [KD 0.000 (0.000)]
2024-10-09 03:28:23,142 - Train: 41.73% [156600/375300]  [125.2/300.0] [batch_t 0.111 (0.116)] [data_t 0.004] [optim_t 0.107] [lr 0.001897] [CE 3.600 (3.894)] [KD 0.000 (0.000)]
2024-10-09 03:28:28,871 - Train: 41.74% [156650/375300]  [125.2/300.0] [batch_t 0.109 (0.114)] [data_t 0.004] [optim_t 0.105] [lr 0.001896] [CE 4.052 (3.980)] [KD 0.000 (0.000)]
2024-10-09 03:28:34,735 - Train: 41.75% [156700/375300]  [125.3/300.0] [batch_t 0.113 (0.117)] [data_t 0.004] [optim_t 0.109] [lr 0.001895] [CE 3.963 (3.886)] [KD 0.000 (0.000)]
2024-10-09 03:28:40,940 - Train: 41.77% [156750/375300]  [125.3/300.0] [batch_t 0.114 (0.124)] [data_t 0.004] [optim_t 0.110] [lr 0.001895] [CE 3.955 (3.928)] [KD 0.000 (0.000)]
2024-10-09 03:28:46,784 - Train: 41.78% [156800/375300]  [125.3/300.0] [batch_t 0.105 (0.117)] [data_t 0.004] [optim_t 0.101] [lr 0.001894] [CE 3.837 (3.973)] [KD 0.000 (0.000)]
2024-10-09 03:28:52,715 - Train: 41.79% [156850/375300]  [125.4/300.0] [batch_t 0.122 (0.119)] [data_t 0.004] [optim_t 0.118] [lr 0.001894] [CE 3.854 (3.921)] [KD 0.000 (0.000)]
2024-10-09 03:28:58,735 - Train: 41.81% [156900/375300]  [125.4/300.0] [batch_t 0.117 (0.120)] [data_t 0.004] [optim_t 0.113] [lr 0.001893] [CE 4.044 (3.975)] [KD 0.000 (0.000)]
2024-10-09 03:29:04,352 - Train: 41.82% [156950/375300]  [125.5/300.0] [batch_t 0.121 (0.112)] [data_t 0.004] [optim_t 0.116] [lr 0.001892] [CE 3.923 (3.930)] [KD 0.000 (0.000)]
2024-10-09 03:29:10,272 - Train: 41.83% [157000/375300]  [125.5/300.0] [batch_t 0.118 (0.118)] [data_t 0.004] [optim_t 0.113] [lr 0.001892] [CE 3.745 (3.977)] [KD 0.000 (0.000)]
2024-10-09 03:29:16,300 - Train: 41.85% [157050/375300]  [125.5/300.0] [batch_t 0.115 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001891] [CE 3.918 (3.934)] [KD 0.000 (0.000)]
2024-10-09 03:29:22,198 - Train: 41.86% [157100/375300]  [125.6/300.0] [batch_t 0.233 (0.118)] [data_t 0.004] [optim_t 0.229] [lr 0.001891] [CE 3.992 (3.964)] [KD 0.000 (0.000)]
2024-10-09 03:29:28,071 - Train: 41.87% [157150/375300]  [125.6/300.0] [batch_t 0.121 (0.117)] [data_t 0.004] [optim_t 0.117] [lr 0.001890] [CE 3.642 (3.969)] [KD 0.000 (0.000)]
